新北市新店區寶橋路235巷14號;24.980647012117;121.551323841117;0;0;100000000;0
新北市淡水區淡海路44號1F(滬尾豆花);25.183683524986;121.420402295032;42;0;100000000;0.03
新北市永和區國光路123號12樓;25.011260698089;121.517651472947;28;0;100000000;0.03
新北市新店區安德街156號1樓(18點前都有人)新店央廚;24.959428810961;121.508349655898;27;0;100000000;0.03
臺北市大安區辛亥路一段79號;25.021221248909;121.530600675163;29;0;100000000;0.03
臺北市大安區四維路208巷14號;25.026332491555;121.547249565621;29;0;100000000;0.03
基隆市信義區信一路141巷7號1樓;25.129605669123;121.747305058756;10;0;100000000;0.03
新北市樹林區武林街9-6號;25.001943835524;121.418064907853;36;0;100000000;0.03
新北市土城區亞洲路20號;24.974639953568;121.436459078191;41;0;100000000;0.03
新北市五股區五權路54號(收籃到此收-3-4點回頭車收);25.069222564376;121.454102313823;20;0;100000000;0.03
新北市新店區寶中路103號;24.980259391004;121.54895159488;46;0;100000000;0.03
臺北市內湖區瑞湖街111號1樓;25.071865420356;121.576299733285;36;0;100000000;0.03
新北市中和區永和路1-4號;25.003103429919;121.499745799927;45;0;100000000;0.03
臺北市內湖區內湖路一段285號2樓(101號攤位);25.082267362197;121.566462731718;23;0;100000000;0.03
新北市中和區錦和路20號2樓;24.994828102642;121.49030266399;36;0;100000000;0.03
基隆市仁愛區忠二路25號1樓;25.130154935238;121.739887493541;47;0;100000000;0.03
臺北市信義區虎林街164巷11號1樓;25.038952410705;121.575992452715;29;0;100000000;0.03
新北市新莊區中平路198巷7號;25.048507445049;121.445360659363;39;0;100000000;0.03
臺北市北投區三合街2段436號1樓;25.12657695223;121.502374197125;24;0;100000000;0.03
新北市永和區福和路125巷3號;25.007484650708;121.521649976038;10;0;100000000;0.03
臺北市中山區錦州街320號1樓;25.060212521376;121.538149417163;34;0;100000000;0.03
基隆市信義區深溪路178號1樓;25.13465459232;121.782709714855;43;0;100000000;0.03
新北市新店區北宜路二段276號(夢想國對面);24.95423307873;121.56089362761;15;0;100000000;0.03
新北市永和區中正路648號1樓;25.008452592887;121.516890228501;20;0;100000000;0.03
新北市汐止區新興路3號4樓;25.065071762104;121.656317404311;30;0;100000000;0.03
新北市永和區民樂街41巷1號;25.00006742077;121.527621830594;25;0;100000000;0.03
臺北市士林區忠誠路二段162號1樓;25.115258239729;121.533037210597;35;0;100000000;0.03
新北市樹林區後站街6巷9號;24.991107655532;121.423744401614;42;0;100000000;0.03
臺北市南港區舊莊街一段45號;25.041503762279;121.618237497483;46;0;100000000;0.03
臺北市信義區基隆路一段11巷10弄22號1樓;25.048742515523;121.5702092748;20;0;100000000;0.03
臺北市中正區南陽街17巷5號;25.044202751035;121.516516060343;34;0;100000000;0.03
新北市三峽區復興路399號B1廚房;24.938573904221;121.363335642932;26;0;100000000;0.03
臺北市內湖區金湖路417號;25.073402493761;121.604689323159;47;0;100000000;0.03
新北市樹林區武林街16-1號;25.003422319425;121.420746781594;13;0;100000000;0.03
新北市三重區光明路36號(店面);25.058415734702;121.491354844296;13;0;100000000;0.03
新北市新莊區中港二街96號;25.045787266011;121.449255729769;50;0;100000000;0.03
新北市三重區中興北街136巷18弄18號;25.055227300644;121.467957096858;21;0;100000000;0.03
新北市淡水區長興街55號1樓;25.171984948764;121.444220133798;30;0;100000000;0.03
臺北市信義區松壽路11號B2(新光三越A11);25.035897296207;121.567425016112;18;0;100000000;0.03
新北市中和區中正路291號B1卸貨區;24.993162660391;121.493658861841;18;0;100000000;0.03
新北市汐止區環河街166號;25.05753550914;121.628364930688;22;0;100000000;0.03
新北市中和區民治街8巷1號;25.005032524935;121.474899994896;22;0;100000000;0.03
基隆市仁愛區南榮路203號;25.123308470996;121.743010339208;17;0;100000000;0.03
臺北市士林區德行東路109巷97號4樓;25.111026426363;121.528760428321;42;0;100000000;0.03
新北市三峽區大德路87號;24.943251276828;121.37709776935;45;0;100000000;0.03
桃園市桃園區中山路982號1樓;24.988745271689;121.286017997789;48;0;100000000;0.03
臺北市士林區福國路54號5樓;25.102067345335;121.523546800727;23;0;100000000;0.03
臺北市萬華區昆明街274號1樓;25.038885984122;121.503970362946;21;0;100000000;0.03
新北市淡水區自強路162號1樓;25.134022932096;121.465363819834;49;0;100000000;0.03
基隆市安樂區安一路126號1樓;25.132016681662;121.734207496855;50;0;100000000;0.03
臺北市信義區虎林街101巷8號;25.042661780046;121.577259712656;46;0;100000000;0.03
臺北市文山區木新路二段264號1樓;24.983056222546;121.566020753964;13;0;100000000;0.03
臺北市大安區臨江街109號;25.030296670753;121.553907562771;14;0;100000000;0.03
新北市新莊區中港路132巷14號(公園路.中港路138巷7弄口);25.040762650334;121.455993522637;49;0;100000000;0.03
桃園市中壢區仁福四街27號;24.940663238494;121.25562303758;26;0;100000000;0.03
臺北市中正區重慶南路一段2號B1;25.047136203729;121.513203136899;41;0;100000000;0.03
新北市鶯歌區中正一路121號;24.955718477702;121.352129672352;10;0;100000000;0.03
新北市淡水區中正路5巷9號-1(淡水老街-靠海邊那邊);25.168885991522;121.442275280804;28;0;100000000;0.03
臺北市信義區吳興街17號;25.031553076129;121.559616477024;25;0;100000000;0.03
新北市板橋區文化路2段125巷70號;25.027695982805;121.469916406126;19;0;100000000;0.03
新北市土城區成功街2-1號;24.967399372238;121.426121509367;13;0;100000000;0.03
臺北市大安區安居街35巷4號;25.020169613427;121.554539642089;14;0;100000000;0.03
新北市中和區錦和路22號3樓;25.001788812225;121.486672377906;28;0;100000000;0.03
臺北市內湖區康寧路三段16巷53號;25.071176344096;121.608328829337;10;0;100000000;0.03
桃園市蘆竹區大竹路402號1樓;25.019791421955;121.26572901442;36;0;100000000;0.03
臺北市信義區吳興街136號;25.029650970842;121.561428141576;25;0;100000000;0.03
臺北市萬華區東園街35巷12號1樓;25.027412793146;121.496155411702;12;0;100000000;0.03
基隆市仁愛區精一路19-1號;25.126353364962;121.741324235565;40;0;100000000;0.03
新北市新店區寶高路80號3樓;24.977400868655;121.552978177347;25;0;100000000;0.03
桃園市中壢區新中北路410號;24.958674313947;121.243799105866;39;0;100000000;0.03
臺北市中正區臨沂街27巷9號1樓;25.040906860978;121.53141640198;24;0;100000000;0.03
新北市土城區裕民路136巷9號1樓;24.985771330533;121.451252299105;34;0;100000000;0.03
新北市林口區文化二路一段68巷24號1樓-2;25.068852880536;121.367025068666;36;0;100000000;0.03
桃園市中壢區長沙路8-1號1樓;24.948344246926;121.22855066379;47;0;100000000;0.03
新北市板橋區建國街127號;25.017637398568;121.46100288325;19;0;100000000;0.03
臺北市士林區德行西路47號(家樂福賣場內賣香腸的);25.105400047752;121.522919918922;33;0;100000000;0.03
臺北市士林區士商路150號;25.095081238586;121.516437773368;36;0;100000000;0.03
新北市三峽區三樹路67號;24.938946540905;121.378000584141;18;0;100000000;0.03
新北市中和區廣福路112號(店家);25.001073961612;121.502064988716;30;0;100000000;0.03
桃園市八德區介壽路二段323號;24.948866020399;121.297809994453;43;0;100000000;0.03
臺北市大安區樂利路15號;25.028040765332;121.551207919396;10;0;100000000;0.03
臺北市大安區忠孝東路4段97號之20B1;25.041647485942;121.547950795641;11;0;100000000;0.03
基隆市仁愛區仁一路207號1樓;25.128142607924;121.750317598577;37;0;100000000;0.03
桃園市龜山區文化二路52巷55號;25.056216029942;121.365984874482;23;0;100000000;0.03
新北市三重區中央南路1-1號;25.063038731489;121.501249680995;31;0;100000000;0.03
桃園市桃園區大豐路226號1樓(有附鑰匙.錢會放櫃台上);24.980362683;121.31131421500521;46;0;100000000;0.03
新北市土城區裕民路137號(鐵皮屋);24.986343940248;121.451575002378;15;0;100000000;0.03
新北市板橋區文化路一段188巷7弄11號1樓;25.019705381719;121.467494918717;11;0;100000000;0.03
新北市樹林區柑園街一段285號;24.956312586999;121.393542141371;48;0;100000000;0.03
基隆市七堵區大華一路57巷25號1樓(七堵國小左轉崇智橋右轉第二個巷子;25.101507392294;121.716691833789;16;0;100000000;0.03
新北市淡水區新民街180巷1號1樓;25.17920587453;121.437529614865;12;0;100000000;0.03
臺北市士林區福壽街31號1樓;25.096314090815;121.525540352578;34;0;100000000;0.03
桃園市龜山區復興北路6巷45號;25.058496494339;121.367755886804;22;0;100000000;0.03
桃園市八德區四維路55號;24.960764928237;121.295627598323;12;0;100000000;0.03
新北市新店區民權路78號6樓(貨都送5樓);24.982987449031;121.537988400803;25;0;100000000;0.03
臺北市南港區南港路三段16巷2之1號;25.054664497755;121.592565822225;26;0;100000000;0.03
新北市汐止區明峰街7號1樓;25.071157975355;121.632241298034;13;0;100000000;0.03
新北市新店區寶安街22號;24.982013974796;121.542069968554;17;0;100000000;0.03
新北市新店區僑信路78號1樓(台北小城裡);24.948480997676;121.499541365308;16;0;100000000;0.03
臺北市文山區車前路31號;24.991579989433;121.540285000363;23;0;100000000;0.03
臺北市大安區辛亥路二段201號;25.021557447045;121.542150937739;23;0;100000000;0.03
臺北市松山區光復北路66號6樓;25.049890878168;121.557769692297;38;0;100000000;0.03
新北市淡水區英專路21巷11號1樓;25.169762906232;121.445094450119;23;0;100000000;0.03
臺北市中山區長安東路二段129巷7號;25.048919331771;121.536020329937;35;0;100000000;0.03
基隆市信義區義四路14號1樓;25.129758596946;121.748257662052;11;0;100000000;0.03
新北市林口區文化二路一段88號1樓;25.069610269307;121.366381170864;40;0;100000000;0.03
臺北市大安區師大路59巷4號1樓;25.023902619734;121.528818179634;38;0;100000000;0.03
新北市三重區文化北路12號;25.063845196303;121.499504401115;17;0;100000000;0.03
桃園市桃園區民族路121號;24.992149623573;121.309101926772;32;0;100000000;0.03
臺北市內湖區內湖路二段462號之1;25.083827611564;121.592677636814;39;0;100000000;0.03
新北市汐止區福德二路173號;25.065123520356;121.630628212183;27;0;100000000;0.03
桃園市蘆竹區中正路317號;25.048215964366;121.29155390956;13;0;100000000;0.03
臺北市中正區忠孝西路一段36號1樓;25.046203050318;121.517093824929;37;0;100000000;0.03
新北市三峽區國學街36號;24.942197881146;121.373053081973;23;0;100000000;0.03
臺北市北投區立德路70號;25.125856276195;121.471750075683;25;0;100000000;0.03
新北市中和區華新街133號;24.981864818829;121.506752232791;15;0;100000000;0.03
新北市汐止區汐萬路三段308-1號1樓(柯子林餐廳停車場);25.104486488818;121.643907912206;26;0;100000000;0.03
基隆市中正區北寧路2號(第二餐廳地下室永泉商場);25.15117435956;121.776430998825;26;0;100000000;0.03
桃園市中壢區元化路290號1樓;24.962142619752;121.224616785173;44;0;100000000;0.03
桃園市龜山區復興一路212巷25號;25.057701135547;121.367327906828;29;0;100000000;0.03
新北市蘆洲區中山二路124號;25.081667092201;121.471965071499;13;0;100000000;0.03
新北市新莊區復興路二段8號;25.043937002795;121.453744406558;18;0;100000000;0.03
新北市新莊區四維路122號1樓;25.024031617224;121.423452543758;31;0;100000000;0.03
新北市新店區北宜路2段66號;24.953082704429;121.55145342534;32;0;100000000;0.03
新北市中和區自立路18號1F;24.991909931508;121.523504495965;28;0;100000000;0.03
新北市中和區中正路722號1樓;24.997372052165;121.485440238139;19;0;100000000;0.03
基隆市中正區祥豐街95-2號;25.142105601328;121.763819000574;23;0;100000000;0.03
新北市三峽區三樹路222巷228弄11號(倉庫);24.942440537243;121.391518498488;38;0;100000000;0.03
新北市板橋區松柏街59號;25.030385896112;121.475809682848;13;0;100000000;0.03
新北市板橋區重慶路308巷22號1樓;24.998120095114;121.463941746142;38;0;100000000;0.03
臺北市內湖區新明路163號;25.059037713827;121.588947857539;47;0;100000000;0.03
臺北市信義區吳興街252號(卸貨區在後門284巷口);25.026771661372;121.56384732647;14;0;100000000;0.03
臺北市信義區吳興街156巷25弄1號;25.028608429725;121.560992617887;26;0;100000000;0.03
新北市新店區寶中路99號1F;24.980309389057;121.548901554918;26;0;100000000;0.03
新北市板橋區實踐路74號1樓;25.005565697796;121.463950044226;31;0;100000000;0.03
新北市板橋區莒光路66號;25.02412289615;121.471214891165;34;0;100000000;0.03
新北市新莊區建中街109號1樓;25.036537458672;121.446278980675;22;0;100000000;0.03
基隆市中正區新豐街379號1樓;25.135482808172;121.785724601609;31;0;100000000;0.03
臺北市大安區和平東路三段82號(側門下貨);25.024372593045;121.550887982152;40;0;100000000;0.03
新北市汐止區大同路二段617號1樓;25.064458147562;121.653475918374;32;0;100000000;0.03
臺北市大安區辛亥路2段217號1樓;25.021537498115;121.542730965439;21;0;100000000;0.03
新北市新莊區中平路34號對面;25.043558978962;121.444780380207;25;0;100000000;0.03
